MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,4.0,0.0,9535,1.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5,5,1967,1967,1.0,1.0,6.0,6.0,1.0,450.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,194.0,3.0,982.0,0.0,1176.0,1.0,4.0,1.0,5.0,1458,0,0,1458,1.0,0.0,1,1,3,1,4.0,7,7.0,1,5.0,1.0,1967.0,3.0,2.0,512.0,5.0,5.0,2.0,284,0,0,0,0,0,3.0,2.0,1.0,0,7,2006,9.0,4.0
80,4.0,0.0,7176,1.0,1.0,0.0,3.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,7.0,6,6,1978,1978,1.0,1.0,6.0,6.0,1.0,200.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,794.0,6.0,0.0,166.0,960.0,1.0,1.0,1.0,5.0,1040,0,0,1040,1.0,0.0,1,0,3,1,4.0,6,7.0,1,1.0,5.0,1979.0,3.0,2.0,616.0,5.0,5.0,2.0,131,0,0,0,180,0,3.0,0.0,1.0,0,7,2006,9.0,4.0
90,4.0,0.0,9662,1.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,2.0,2.0,5,4,1977,1977,1.0,1.0,10.0,11.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1967.0,1967.0,1.0,4.0,1.0,5.0,1967,0,0,1967,0.0,0.0,2,0,6,2,4.0,10,7.0,0,3.0,1.0,1977.0,0.0,2.0,580.0,5.0,5.0,2.0,170,0,0,0,0,0,3.0,4.0,1.0,0,8,2006,9.0,4.0
90,4.0,75.0,8235,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,2.0,2.0,5,4,1977,1977,1.0,1.0,10.0,11.0,1.0,99.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,483.0,6.0,0.0,1466.0,1949.0,1.0,4.0,1.0,5.0,1949,0,0,1949,0.0,0.0,2,0,6,2,4.0,10,7.0,0,3.0,1.0,1977.0,2.0,2.0,586.0,5.0,5.0,2.0,32,0,0,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
30,4.0,0.0,17529,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5,5,1924,1950,1.0,1.0,3.0,15.0,3.0,65.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,872.0,872.0,1.0,1.0,0.0,1.0,872,0,0,872,0.0,0.0,1,0,2,1,1.0,5,4.0,1,2.0,5.0,1924.0,3.0,1.0,322.0,1.0,1.0,0.0,0,0,116,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
20,4.0,0.0,20355,1.0,1.0,3.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,7,6,1967,1967,1.0,5.0,10.0,11.0,1.0,123.0,3.0,4.0,1.0,2.0,4.0,0.0,5.0,810.0,0.0,826.0,229.0,1865.0,1.0,4.0,1.0,5.0,1830,0,0,1830,1.0,0.0,1,0,2,1,4.0,6,7.0,2,2.0,1.0,1967.0,3.0,2.0,521.0,5.0,5.0,2.0,0,115,168,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
20,4.0,87.0,13050,1.0,1.0,3.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,5,6,1963,1963,0.0,5.0,15.0,16.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,0.0,5.0,104.0,0.0,850.0,46.0,1000.0,1.0,0.0,1.0,5.0,1000,0,0,1000,1.0,0.0,1,0,1,1,4.0,4,7.0,2,5.0,1.0,1993.0,3.0,2.0,575.0,5.0,5.0,2.0,238,0,148,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
85,4.0,72.0,10820,1.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,6.0,5,7,1971,1972,1.0,1.0,6.0,6.0,1.0,153.0,3.0,4.0,2.0,2.0,4.0,0.0,2.0,535.0,5.0,159.0,88.0,782.0,1.0,0.0,1.0,5.0,810,0,0,810,1.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,5.0,1973.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,2.0,1.0,0,6,2006,9.0,4.0
150,4.0,0.0,1700,1.0,1.0,3.0,1.0,0.0,4.0,0.0,4.0,2.0,2.0,3.0,0.0,7,5,1980,1981,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,397.0,6.0,0.0,33.0,430.0,1.0,4.0,1.0,5.0,880,680,140,1700,1.0,0.0,2,1,2,1,2.0,7,7.0,0,3.0,2.0,1980.0,0.0,1.0,450.0,2.0,5.0,2.0,188,36,0,0,200,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
20,4.0,75.0,9375,1.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,4,5,1954,1954,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,799.0,6.0,0.0,168.0,967.0,1.0,0.0,1.0,5.0,1350,0,0,1350,0.0,0.0,1,1,3,1,4.0,6,7.0,1,2.0,1.0,1954.0,2.0,2.0,504.0,5.0,5.0,2.0,237,0,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
50,4.0,62.0,6488,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5,5,1942,1950,1.0,1.0,3.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,230.0,6.0,0.0,569.0,799.0,1.0,0.0,0.0,0.0,799,351,0,1150,0.0,0.0,1,0,3,1,4.0,6,4.0,2,5.0,3.0,1942.0,3.0,1.0,215.0,5.0,5.0,2.0,264,0,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,3.0
70,4.0,114.0,19950,1.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,6,7,1928,1950,1.0,1.0,15.0,11.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,672.0,672.0,1.0,0.0,1.0,5.0,1337,672,0,2009,0.0,0.0,2,0,4,1,4.0,8,7.0,2,2.0,0.0,1928.0,3.0,3.0,795.0,5.0,5.0,1.0,0,42,0,0,180,0,3.0,4.0,1.0,0,12,2006,9.0,4.0
75,4.0,60.0,19800,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,4.0,6,8,1935,1990,1.0,1.0,3.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,5.0,425.0,6.0,0.0,1411.0,1836.0,1.0,2.0,1.0,5.0,1836,1836,0,3672,0.0,0.0,3,1,5,1,2.0,7,7.0,2,2.0,5.0,1993.0,3.0,2.0,836.0,5.0,5.0,2.0,684,80,32,0,0,0,3.0,4.0,1.0,0,12,2006,9.0,4.0
80,4.0,78.0,11679,1.0,1.0,0.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,7.0,5,5,1962,1962,1.0,1.0,10.0,11.0,3.0,96.0,3.0,4.0,1.0,4.0,4.0,1.0,0.0,612.0,5.0,1164.0,0.0,1776.0,1.0,0.0,1.0,5.0,1560,0,0,1560,0.0,1.0,2,0,3,1,4.0,6,3.0,1,1.0,1.0,1962.0,0.0,2.0,528.0,5.0,5.0,2.0,453,253,144,0,0,0,3.0,2.0,1.0,0,5,2006,9.0,4.0
20,4.0,80.0,12048,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5,6,1952,2002,1.0,1.0,14.0,15.0,1.0,232.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1488,0,0,1488,0.0,0.0,1,0,3,1,4.0,7,7.0,1,0.0,1.0,2002.0,2.0,2.0,569.0,5.0,5.0,2.0,0,189,36,0,348,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
20,4.0,70.0,10519,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5,8,1955,1999,3.0,1.0,8.0,8.0,3.0,164.0,3.0,4.0,1.0,4.0,4.0,2.0,6.0,0.0,6.0,0.0,1057.0,1057.0,1.0,2.0,1.0,5.0,1057,0,0,1057,0.0,1.0,1,0,3,1,2.0,6,7.0,0,3.0,1.0,1955.0,3.0,1.0,288.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
50,4.0,75.0,9525,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,6,5,1953,1953,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,468.0,6.0,0.0,532.0,1000.0,1.0,4.0,1.0,5.0,1068,541,0,1609,0.0,0.0,1,1,5,1,4.0,7,7.0,0,3.0,1.0,1953.0,3.0,1.0,305.0,1.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
60,4.0,88.0,12128,1.0,1.0,0.0,0.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,5.0,6,4,1989,1989,1.0,1.0,6.0,6.0,1.0,232.0,2.0,4.0,1.0,2.0,4.0,4.0,0.0,549.0,6.0,0.0,319.0,868.0,1.0,0.0,1.0,5.0,1313,1246,0,2559,0.0,0.0,2,1,4,1,0.0,9,7.0,1,5.0,1.0,1989.0,2.0,2.0,506.0,5.0,5.0,2.0,0,245,0,0,168,0,3.0,2.0,1.0,0,11,2006,9.0,0.0
90,4.0,73.0,9069,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,2.0,6.0,6,8,1993,1993,1.0,1.0,6.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,261.0,2.0,1083.0,0.0,1344.0,1.0,2.0,1.0,5.0,1440,0,0,1440,2.0,0.0,2,0,2,2,2.0,8,7.0,0,3.0,1.0,1993.0,3.0,4.0,920.0,5.0,5.0,2.0,288,0,0,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
60,4.0,133.0,11003,1.0,1.0,1.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2005,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1308.0,1308.0,1.0,0.0,1.0,5.0,1308,568,0,1876,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,3.0,2005.0,2.0,3.0,848.0,5.0,5.0,2.0,0,40,0,0,0,0,3.0,4.0,1.0,0,7,2006,7.0,5.0
20,4.0,64.0,7488,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,2005,2005,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,393.0,6.0,0.0,815.0,1208.0,1.0,0.0,1.0,5.0,1208,0,0,1208,0.0,0.0,2,0,2,1,2.0,6,7.0,0,3.0,1.0,2005.0,2.0,2.0,632.0,5.0,5.0,2.0,105,58,0,0,0,0,3.0,4.0,1.0,0,2,2006,9.0,0.0
20,4.0,90.0,13377,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,6,5,2006,2006,3.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1576.0,6.0,0.0,260.0,1836.0,1.0,2.0,1.0,5.0,1846,0,0,1846,1.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,1.0,2006.0,2.0,2.0,495.0,5.0,5.0,2.0,0,32,0,0,0,0,3.0,4.0,1.0,0,7,2006,7.0,5.0
20,4.0,78.0,11645,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8,5,2005,2006,3.0,1.0,13.0,14.0,1.0,198.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,1122.0,6.0,0.0,448.0,1570.0,1.0,0.0,1.0,5.0,1590,0,0,1590,1.0,0.0,2,1,2,1,0.0,6,7.0,0,3.0,1.0,2005.0,0.0,3.0,754.0,5.0,5.0,2.0,176,80,0,0,0,0,3.0,4.0,1.0,0,8,2006,7.0,5.0
60,4.0,91.0,10984,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2005,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,0.0,6.0,0.0,945.0,945.0,1.0,0.0,1.0,5.0,945,864,0,1809,0.0,0.0,2,1,3,1,2.0,8,7.0,0,3.0,1.0,2005.0,2.0,2.0,638.0,5.0,5.0,2.0,144,54,0,0,0,0,3.0,4.0,1.0,0,5,2006,7.0,5.0
20,4.0,78.0,9316,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,2005,2005,1.0,1.0,13.0,14.0,1.0,140.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,56.0,6.0,0.0,1558.0,1614.0,1.0,0.0,1.0,5.0,1614,0,0,1614,0.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,1.0,2005.0,0.0,2.0,576.0,5.0,5.0,2.0,100,45,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
60,4.0,78.0,9316,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2005,2005,1.0,1.0,13.0,14.0,1.0,532.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,784.0,784.0,1.0,0.0,1.0,5.0,784,812,0,1596,0.0,0.0,2,1,3,1,2.0,6,7.0,0,3.0,1.0,2005.0,2.0,2.0,610.0,5.0,5.0,2.0,144,45,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
20,4.0,80.0,12000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,6,5,1968,1968,1.0,1.0,10.0,11.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,853.0,6.0,0.0,535.0,1388.0,1.0,2.0,1.0,5.0,1388,0,0,1388,1.0,0.0,2,0,3,1,4.0,6,7.0,1,4.0,1.0,1968.0,2.0,2.0,522.0,5.0,5.0,2.0,0,58,0,0,0,0,3.0,4.0,1.0,0,7,2006,0.0,0.0
20,4.0,95.0,13015,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,5,6,1996,1996,1.0,1.0,13.0,14.0,2.0,0.0,3.0,2.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1100.0,1100.0,1.0,0.0,1.0,5.0,1100,0,0,1100,0.0,0.0,1,1,3,1,4.0,5,7.0,0,3.0,1.0,1996.0,2.0,2.0,462.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
60,4.0,65.0,12438,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,4.0,2.0,0.0,5.0,6,5,1995,1995,1.0,1.0,13.0,14.0,1.0,68.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,781.0,781.0,1.0,0.0,1.0,5.0,795,704,0,1499,0.0,0.0,2,1,3,1,2.0,6,7.0,1,5.0,1.0,1995.0,2.0,2.0,473.0,5.0,5.0,2.0,413,91,0,0,0,0,3.0,4.0,1.0,0,8,2006,9.0,4.0
20,4.0,0.0,8685,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1998,1998,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,846.0,6.0,0.0,579.0,1425.0,1.0,0.0,1.0,5.0,1425,0,0,1425,1.0,0.0,2,0,3,1,4.0,5,7.0,0,3.0,1.0,1998.0,2.0,2.0,591.0,5.0,5.0,2.0,0,130,0,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
60,4.0,68.0,9272,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1999,1999,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,500.0,6.0,0.0,342.0,842.0,1.0,0.0,1.0,5.0,856,893,0,1749,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1.0,1999.0,2.0,2.0,515.0,5.0,5.0,2.0,140,85,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
60,4.0,72.0,13426,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1999,2000,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,894.0,6.0,0.0,57.0,951.0,1.0,0.0,1.0,5.0,951,828,0,1779,1.0,0.0,2,1,3,1,2.0,7,7.0,1,5.0,1.0,1999.0,0.0,2.0,586.0,5.0,5.0,2.0,208,107,0,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,4.0
60,4.0,50.0,8340,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6,6,1977,1977,1.0,1.0,6.0,11.0,1.0,62.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,509.0,6.0,0.0,166.0,675.0,1.0,4.0,1.0,5.0,686,702,0,1388,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,1.0,1977.0,3.0,1.0,317.0,5.0,5.0,2.0,406,36,0,0,0,0,3.0,4.0,1.0,0,12,2006,9.0,4.0
80,4.0,42.0,10385,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,7.0,6,6,1978,1978,1.0,1.0,6.0,6.0,1.0,123.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,595.0,3.0,400.0,0.0,995.0,1.0,4.0,1.0,5.0,1282,0,0,1282,0.0,1.0,2,0,3,1,4.0,6,7.0,0,3.0,5.0,1989.0,3.0,3.0,672.0,1.0,5.0,2.0,386,0,0,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
20,4.0,60.0,7200,1.0,1.0,3.0,2.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5,8,1972,1972,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,437.0,6.0,0.0,427.0,864.0,1.0,0.0,1.0,5.0,864,0,0,864,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,5.0,1977.0,3.0,1.0,297.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,2.0,1.0,0,3,2006,9.0,4.0
60,4.0,0.0,9930,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2002,2002,1.0,1.0,13.0,14.0,1.0,199.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,456.0,6.0,0.0,370.0,826.0,1.0,0.0,1.0,5.0,878,884,0,1762,0.0,0.0,2,1,3,1,2.0,6,7.0,0,3.0,1.0,2002.0,0.0,2.0,591.0,5.0,5.0,2.0,320,54,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
60,4.0,45.0,9468,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,6,5,1999,1999,1.0,1.0,13.0,14.0,1.0,148.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,639.0,6.0,0.0,201.0,840.0,1.0,0.0,1.0,5.0,840,915,0,1755,1.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1.0,1999.0,2.0,2.0,530.0,5.0,5.0,2.0,176,73,0,0,0,0,3.0,4.0,1.0,0,8,2006,9.0,4.0
20,4.0,0.0,11088,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,8,5,2002,2002,3.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,872.0,6.0,0.0,476.0,1348.0,1.0,0.0,1.0,5.0,1358,0,0,1358,1.0,0.0,1,1,1,1,2.0,5,7.0,1,5.0,1.0,2002.0,3.0,2.0,418.0,5.0,5.0,2.0,68,166,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
60,4.0,70.0,8726,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2002,2002,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,872.0,872.0,1.0,0.0,1.0,5.0,872,1037,0,1909,0.0,0.0,2,1,4,1,2.0,8,7.0,0,3.0,3.0,2002.0,2.0,2.0,529.0,5.0,5.0,2.0,0,108,0,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,4.0
60,4.0,67.0,10566,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8,5,1999,1999,1.0,1.0,13.0,14.0,1.0,261.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,920.0,6.0,0.0,170.0,1090.0,1.0,0.0,1.0,5.0,1090,1124,0,2214,1.0,0.0,2,1,3,1,2.0,8,7.0,1,5.0,1.0,1999.0,0.0,3.0,646.0,5.0,5.0,2.0,197,80,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
60,4.0,0.0,21533,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,7,5,1996,1997,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1065.0,1065.0,1.0,0.0,1.0,5.0,1065,984,0,2049,0.0,0.0,2,1,4,1,2.0,9,7.0,1,5.0,1.0,1997.0,3.0,2.0,467.0,5.0,5.0,2.0,120,48,0,0,0,0,3.0,4.0,1.0,0,8,2006,9.0,4.0
60,4.0,90.0,11250,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1998,1998,1.0,1.0,13.0,14.0,1.0,227.0,3.0,4.0,2.0,2.0,4.0,2.0,0.0,796.0,6.0,0.0,258.0,1054.0,1.0,0.0,1.0,5.0,1070,869,0,1939,0.0,1.0,2,1,3,1,2.0,8,7.0,1,5.0,1.0,1998.0,2.0,3.0,555.0,5.0,5.0,2.0,128,84,0,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
60,4.0,90.0,11250,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1995,1996,1.0,1.0,13.0,14.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,685.0,6.0,0.0,245.0,930.0,1.0,0.0,1.0,5.0,950,1045,0,1995,1.0,0.0,2,1,4,1,2.0,8,7.0,1,5.0,1.0,1995.0,2.0,2.0,610.0,5.0,5.0,2.0,275,170,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
120,5.0,37.0,4435,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,6,5,2003,2003,1.0,1.0,13.0,14.0,1.0,170.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,717.0,6.0,0.0,131.0,848.0,1.0,0.0,1.0,5.0,848,0,0,848,1.0,0.0,1,0,1,1,2.0,4,7.0,0,3.0,1.0,2003.0,0.0,2.0,420.0,5.0,5.0,2.0,140,0,0,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
20,4.0,70.0,8810,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,2003,2003,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1000.0,6.0,0.0,390.0,1390.0,1.0,0.0,1.0,5.0,1390,0,0,1390,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2003.0,2.0,2.0,545.0,5.0,5.0,2.0,0,68,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
60,4.0,74.0,8581,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2006,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,0.0,6.0,0.0,851.0,851.0,1.0,0.0,1.0,5.0,851,886,0,1737,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1.0,2006.0,2.0,2.0,578.0,5.0,5.0,2.0,0,105,0,0,0,0,3.0,4.0,1.0,0,8,2006,7.0,5.0
60,4.0,70.0,8400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,2005,2005,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,784.0,784.0,1.0,0.0,1.0,5.0,784,827,0,1611,0.0,0.0,2,1,3,1,2.0,6,7.0,0,3.0,1.0,2005.0,2.0,2.0,572.0,5.0,5.0,2.0,144,36,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
20,4.0,65.0,8772,1.0,1.0,3.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,2005,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,996.0,6.0,0.0,340.0,1336.0,1.0,0.0,1.0,5.0,1336,0,0,1336,1.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,2005.0,3.0,2.0,502.0,5.0,5.0,2.0,136,43,0,0,0,0,3.0,4.0,1.0,0,9,2006,7.0,5.0
70,4.0,67.0,8777,1.0,1.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,2.0,0.0,5.0,4,6,1910,2000,1.0,1.0,10.0,11.0,2.0,0.0,3.0,2.0,1.0,2.0,4.0,4.0,5.0,173.0,1.0,337.0,166.0,676.0,1.0,2.0,1.0,5.0,760,676,0,1436,1.0,0.0,2,0,3,1,4.0,6,2.0,0,3.0,1.0,1950.0,3.0,2.0,528.0,5.0,5.0,2.0,147,0,0,0,0,0,3.0,4.0,3.0,420,10,2006,9.0,4.0
